time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
56.50       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.51       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.52       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.53       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.54       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.55       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.56       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.57       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.58       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.59       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.60       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.61       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.62       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.63       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.64       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.65       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.66       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.67       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.68       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.69       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.70       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.71       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.72       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.73       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.74       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.75       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.76       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.77       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.78       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.79       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.80       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.81       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.82       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.83       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.84       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.85       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.86       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.87       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.88       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.89       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.90       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.91       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.92       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.93       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.94       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
56.95       30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
