time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
118.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
119.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
